YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,GENERATION (Megawatthours)
2013,8,RI,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,234
2013,8,RI,"Electric Generators, Independent Power Producers",Wind,171
2013,8,RI,"Electric Generators, Electric Utilities",Total,204
2013,8,RI,"Electric Generators, Electric Utilities",Petroleum,204
2013,8,RI,"Combined Heat and Power, Commercial Power",Total,4848
2013,8,RI,"Combined Heat and Power, Commercial Power",Natural Gas,4250
2013,8,RI,"Combined Heat and Power, Commercial Power",Petroleum,598
2013,8,SC,Total Electric Power Industry,Total,8968851
2013,8,SC,Total Electric Power Industry,Coal,2213226
2013,8,SC,Total Electric Power Industry,Hydroelectric Conventional,424949
2013,8,SC,Total Electric Power Industry,Natural Gas,1290628
2013,8,SC,Total Electric Power Industry,Nuclear,4906399
2013,8,SC,Total Electric Power Industry,Other,6337
2013,8,SC,Total Electric Power Industry,Other Biomass,16677
2013,8,SC,Total Electric Power Industry,Petroleum,7011
2013,8,SC,Total Electric Power Industry,Pumped Storage,-79235
2013,8,SC,Total Electric Power Industry,Wood and Wood Derived Fuels,182858
2013,8,SC,"Electric Generators, Independent Power Producers",Total,94812
2013,8,SC,"Electric Generators, Independent Power Producers",Coal,0
2013,8,SC,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,13468
2013,8,SC,"Electric Generators, Independent Power Producers",Natural Gas,79952
2013,8,SC,"Electric Generators, Independent Power Producers",Other Biomass,1392
2013,8,SC,"Electric Generators, Independent Power Producers",Petroleum,0
2013,8,SC,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,0
2013,8,SC,"Electric Generators, Electric Utilities",Total,8526199
2013,8,SC,"Electric Generators, Electric Utilities",Coal,2200895
2013,8,SC,"Electric Generators, Electric Utilities",Hydroelectric Conventional,410962
2013,8,SC,"Electric Generators, Electric Utilities",Natural Gas,1045230
2013,8,SC,"Electric Generators, Electric Utilities",Nuclear,4906399
2013,8,SC,"Electric Generators, Electric Utilities",Other Biomass,9959
2013,8,SC,"Electric Generators, Electric Utilities",Petroleum,6092
2013,8,SC,"Electric Generators, Electric Utilities",Pumped Storage,-79235
2013,8,SC,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,25897
2013,8,SC,"Combined Heat and Power, Industrial Power",Total,176702
2013,8,SC,"Combined Heat and Power, Industrial Power",Coal,12331
2013,8,SC,"Combined Heat and Power, Industrial Power",Natural Gas,1937
2013,8,SC,"Combined Heat and Power, Industrial Power",Other,5497
2013,8,SC,"Combined Heat and Power, Industrial Power",Other Biomass,5326
2013,8,SC,"Combined Heat and Power, Industrial Power",Petroleum,652
2013,8,SC,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,150960
2013,8,SC,"Combined Heat and Power, Electric Power",Total,170076
2013,8,SC,"Combined Heat and Power, Electric Power",Natural Gas,162977
2013,8,SC,"Combined Heat and Power, Electric Power",Other,841
2013,8,SC,"Combined Heat and Power, Electric Power",Petroleum,257
2013,8,SC,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,6002
2013,8,SC,"Combined Heat and Power, Commercial Power",Total,1062
2013,8,SC,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,519
2013,8,SC,"Combined Heat and Power, Commercial Power",Natural Gas,533
2013,8,SC,"Combined Heat and Power, Commercial Power",Petroleum,11
2013,8,SD,Total Electric Power Industry,Total,983835
2013,8,SD,Total Electric Power Industry,Coal,282501
2013,8,SD,Total Electric Power Industry,Hydroelectric Conventional,449730
2013,8,SD,Total Electric Power Industry,Natural Gas,100228
2013,8,SD,Total Electric Power Industry,Other,0
2013,8,SD,Total Electric Power Industry,Other Biomass,0
2013,8,SD,Total Electric Power Industry,Petroleum,1407
2013,8,SD,Total Electric Power Industry,Wind,149970
2013,8,SD,"Electric Generators, Independent Power Producers",Total,114919
2013,8,SD,"Electric Generators, Independent Power Producers",Petroleum,59
2013,8,SD,"Electric Generators, Independent Power Producers",Wind,114860
2013,8,SD,"Electric Generators, Electric Utilities",Total,868912
2013,8,SD,"Electric Generators, Electric Utilities",Coal,282501
2013,8,SD,"Electric Generators, Electric Utilities",Hydroelectric Conventional,449730
2013,8,SD,"Electric Generators, Electric Utilities",Natural Gas,100228
2013,8,SD,"Electric Generators, Electric Utilities",Other,0
2013,8,SD,"Electric Generators, Electric Utilities",Other Biomass,0
2013,8,SD,"Electric Generators, Electric Utilities",Petroleum,1344
2013,8,SD,"Electric Generators, Electric Utilities",Wind,35110
2013,8,SD,"Combined Heat and Power, Commercial Power",Total,4
2013,8,SD,"Combined Heat and Power, Commercial Power",Petroleum,4
2013,8,TN,Total Electric Power Industry,Total,7129245
2013,8,TN,Total Electric Power Industry,Coal,3142659
2013,8,TN,Total Electric Power Industry,Hydroelectric Conventional,834812
2013,8,TN,Total Electric Power Industry,Natural Gas,519479
2013,8,TN,Total Electric Power Industry,Nuclear,2517567
2013,8,TN,Total Electric Power Industry,Other,35
2013,8,TN,Total Electric Power Industry,Other Biomass,9860
2013,8,TN,Total Electric Power Industry,Other Gases,1099
2013,8,TN,Total Electric Power Industry,Petroleum,15476
2013,8,TN,Total Electric Power Industry,Pumped Storage,-886
2013,8,TN,Total Electric Power Industry,Solar Thermal and Photovoltaic,2141
2013,8,TN,Total Electric Power Industry,Wind,1510
2013,8,TN,Total Electric Power Industry,Wood and Wood Derived Fuels,85492
2013,8,TN,"Electric Generators, Independent Power Producers",Total,12556
2013,8,TN,"Electric Generators, Independent Power Producers",Other Biomass,9114
2013,8,TN,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,1932
2013,8,TN,"Electric Generators, Independent Power Producers",Wind,1510
2013,8,TN,"Electric Generators, Electric Utilities",Total,6837948
2013,8,TN,"Electric Generators, Electric Utilities",Coal,3035483
2013,8,TN,"Electric Generators, Electric Utilities",Hydroelectric Conventional,771681
2013,8,TN,"Electric Generators, Electric Utilities",Natural Gas,498682
2013,8,TN,"Electric Generators, Electric Utilities",Nuclear,2517567
2013,8,TN,"Electric Generators, Electric Utilities",Other Biomass,0
2013,8,TN,"Electric Generators, Electric Utilities",Petroleum,15421
2013,8,TN,"Electric Generators, Electric Utilities",Pumped Storage,-886
2013,8,TN,"Electric Generators, Electric Utilities",Wind,0
2013,8,TN,"Combined Heat and Power, Industrial Power",Total,258462
2013,8,TN,"Combined Heat and Power, Industrial Power",Coal,104715
2013,8,TN,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,63131
2013,8,TN,"Combined Heat and Power, Industrial Power",Natural Gas,3198
2013,8,TN,"Combined Heat and Power, Industrial Power",Other,35
2013,8,TN,"Combined Heat and Power, Industrial Power",Other Biomass,746
2013,8,TN,"Combined Heat and Power, Industrial Power",Other Gases,1099
2013,8,TN,"Combined Heat and Power, Industrial Power",Petroleum,47
2013,8,TN,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,85492
2013,8,TN,"Combined Heat and Power, Commercial Power",Total,20279
2013,8,TN,"Combined Heat and Power, Commercial Power",Coal,2461
2013,8,TN,"Combined Heat and Power, Commercial Power",Natural Gas,17600
2013,8,TN,"Combined Heat and Power, Commercial Power",Petroleum,8
2013,8,TN,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,210
2013,8,TX,Total Electric Power Industry,Total,45474105
2013,8,TX,Total Electric Power Industry,Coal,15279095
2013,8,TX,Total Electric Power Industry,Hydroelectric Conventional,27245
2013,8,TX,Total Electric Power Industry,Natural Gas,23699177
2013,8,TX,Total Electric Power Industry,Nuclear,3717571
2013,8,TX,Total Electric Power Industry,Other,19535
2013,8,TX,Total Electric Power Industry,Other Biomass,56663
2013,8,TX,Total Electric Power Industry,Other Gases,230464
2013,8,TX,Total Electric Power Industry,Petroleum,152748
2013,8,TX,Total Electric Power Industry,Solar Thermal and Photovoltaic,17707
2013,8,TX,Total Electric Power Industry,Wind,2129993
2013,8,TX,Total Electric Power Industry,Wood and Wood Derived Fuels,143907
2013,8,TX,"Electric Generators, Independent Power Producers",Total,26281100
2013,8,TX,"Electric Generators, Independent Power Producers",Coal,9378656
2013,8,TX,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,1789
2013,8,TX,"Electric Generators, Independent Power Producers",Natural Gas,10891011
2013,8,TX,"Electric Generators, Independent Power Producers",Nuclear,3717571
2013,8,TX,"Electric Generators, Independent Power Producers",Other,-46
2013,8,TX,"Electric Generators, Independent Power Producers",Other Biomass,45004
2013,8,TX,"Electric Generators, Independent Power Producers",Petroleum,69998
2013,8,TX,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,17457
2013,8,TX,"Electric Generators, Independent Power Producers",Wind,2102337
2013,8,TX,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,57323
2013,8,TX,"Electric Generators, Electric Utilities",Total,11217157
2013,8,TX,"Electric Generators, Electric Utilities",Coal,5900438
2013,8,TX,"Electric Generators, Electric Utilities",Hydroelectric Conventional,25457
2013,8,TX,"Electric Generators, Electric Utilities",Natural Gas,5261910
2013,8,TX,"Electric Generators, Electric Utilities",Petroleum,1696
2013,8,TX,"Electric Generators, Electric Utilities",Wind,27656
2013,8,TX,"Combined Heat and Power, Industrial Power",Total,3759307
2013,8,TX,"Combined Heat and Power, Industrial Power",Natural Gas,3483915
2013,8,TX,"Combined Heat and Power, Industrial Power",Other,19581
2013,8,TX,"Combined Heat and Power, Industrial Power",Other Biomass,9074
2013,8,TX,"Combined Heat and Power, Industrial Power",Other Gases,79074
2013,8,TX,"Combined Heat and Power, Industrial Power",Petroleum,81078
2013,8,TX,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,86584
2013,8,TX,"Combined Heat and Power, Electric Power",Total,4140945
2013,8,TX,"Combined Heat and Power, Electric Power",Natural Gas,3989556
2013,8,TX,"Combined Heat and Power, Electric Power",Other,0
2013,8,TX,"Combined Heat and Power, Electric Power",Other Gases,151389
2013,8,TX,"Combined Heat and Power, Commercial Power",Total,75595
2013,8,TX,"Combined Heat and Power, Commercial Power",Natural Gas,72785
2013,8,TX,"Combined Heat and Power, Commercial Power",Other Biomass,2585
2013,8,TX,"Combined Heat and Power, Commercial Power",Petroleum,-24
2013,8,TX,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,250
2013,8,US-Total,Total Electric Power Industry,Total,385285745
2013,8,US-Total,Total Electric Power Industry,Coal,149426053
2013,8,US-Total,Total Electric Power Industry,Geothermal,1322436
2013,8,US-Total,Total Electric Power Industry,Hydroelectric Conventional,21633316
2013,8,US-Total,Total Electric Power Industry,Natural Gas,121156397
2013,8,US-Total,Total Electric Power Industry,Nuclear,71344379
2013,8,US-Total,Total Electric Power Industry,Other,1216639
2013,8,US-Total,Total Electric Power Industry,Other Biomass,1847460
2013,8,US-Total,Total Electric Power Industry,Other Gases,1143066
2013,8,US-Total,Total Electric Power Industry,Petroleum,2448499
2013,8,US-Total,Total Electric Power Industry,Pumped Storage,-464510
2013,8,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,944092
2013,8,US-Total,Total Electric Power Industry,Wind,9633884
2013,8,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3634034
2013,8,US-Total,"Electric Generators, Independent Power Producers",Total,127165660
2013,8,US-Total,"Electric Generators, Independent Power Producers",Coal,32511878
2013,8,US-Total,"Electric Generators, Independent Power Producers",Geothermal,1204298
2013,8,US-Total,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,1523769
2013,8,US-Total,"Electric Generators, Independent Power Producers",Natural Gas,46024552
2013,8,US-Total,"Electric Generators, Independent Power Producers",Nuclear,34167491
2013,8,US-Total,"Electric Generators, Independent Power Producers",Other,511537
2013,8,US-Total,"Electric Generators, Independent Power Producers",Other Biomass,1245874
2013,8,US-Total,"Electric Generators, Independent Power Producers",Other Gases,29490
2013,8,US-Total,"Electric Generators, Independent Power Producers",Petroleum,263365
2013,8,US-Total,"Electric Generators, Independent Power Producers",Pumped Storage,-47379
2013,8,US-Total,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,812615
2013,8,US-Total,"Electric Generators, Independent Power Producers",Wind,8172546
2013,8,US-Total,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,745623
2013,8,US-Total,"Electric Generators, Electric Utilities",Total,229556769
2013,8,US-Total,"Electric Generators, Electric Utilities",Coal,113917008
2013,8,US-Total,"Electric Generators, Electric Utilities",Geothermal,91738
2013,8,US-Total,"Electric Generators, Electric Utilities",Hydroelectric Conventional,19864262
2013,8,US-Total,"Electric Generators, Electric Utilities",Natural Gas,55077026
2013,8,US-Total,"Electric Generators, Electric Utilities",Nuclear,37176888
2013,8,US-Total,"Electric Generators, Electric Utilities",Other,60160
2013,8,US-Total,"Electric Generators, Electric Utilities",Other Biomass,154591
2013,8,US-Total,"Electric Generators, Electric Utilities",Other Gases,75888
2013,8,US-Total,"Electric Generators, Electric Utilities",Petroleum,1746114
2013,8,US-Total,"Electric Generators, Electric Utilities",Pumped Storage,-417131
2013,8,US-Total,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,100796
2013,8,US-Total,"Electric Generators, Electric Utilities",Wind,1456931
2013,8,US-Total,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,252499
2013,8,US-Total,"Combined Heat and Power, Industrial Power",Total,13195477
2013,8,US-Total,"Combined Heat and Power, Industrial Power",Coal,1066452
2013,8,US-Total,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,240350
2013,8,US-Total,"Combined Heat and Power, Industrial Power",Natural Gas,7856122
2013,8,US-Total,"Combined Heat and Power, Industrial Power",Other,468200
2013,8,US-Total,"Combined Heat and Power, Industrial Power",Other Biomass,120156
2013,8,US-Total,"Combined Heat and Power, Industrial Power",Other Gases,766707
2013,8,US-Total,"Combined Heat and Power, Industrial Power",Petroleum,244587
2013,8,US-Total,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,1694
2013,8,US-Total,"Combined Heat and Power, Industrial Power",Wind,1644
2013,8,US-Total,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,2429565
2013,8,US-Total,"Combined Heat and Power, Electric Power",Total,14220590
2013,8,US-Total,"Combined Heat and Power, Electric Power",Coal,1859512
2013,8,US-Total,"Combined Heat and Power, Electric Power",Geothermal,26400
2013,8,US-Total,"Combined Heat and Power, Electric Power",Hydroelectric Conventional,1373
2013,8,US-Total,"Combined Heat and Power, Electric Power",Natural Gas,11501612
2013,8,US-Total,"Combined Heat and Power, Electric Power",Other,75789
2013,8,US-Total,"Combined Heat and Power, Electric Power",Other Biomass,93884
2013,8,US-Total,"Combined Heat and Power, Electric Power",Other Gases,270981
2013,8,US-Total,"Combined Heat and Power, Electric Power",Petroleum,187139
2013,8,US-Total,"Combined Heat and Power, Electric Power",Solar Thermal and Photovoltaic,129
2013,8,US-Total,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,203771
2013,8,US-Total,"Combined Heat and Power, Commercial Power",Total,1147248
2013,8,US-Total,"Combined Heat and Power, Commercial Power",Coal,71203
2013,8,US-Total,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,3562
2013,8,US-Total,"Combined Heat and Power, Commercial Power",Natural Gas,697085
2013,8,US-Total,"Combined Heat and Power, Commercial Power",Other,100953
2013,8,US-Total,"Combined Heat and Power, Commercial Power",Other Biomass,232955
2013,8,US-Total,"Combined Heat and Power, Commercial Power",Petroleum,7294
2013,8,US-Total,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,28859
2013,8,US-Total,"Combined Heat and Power, Commercial Power",Wind,2763
2013,8,US-Total,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,2575
2013,8,UT,Total Electric Power Industry,Total,3861593
2013,8,UT,Total Electric Power Industry,Coal,3037492
2013,8,UT,Total Electric Power Industry,Geothermal,26891
2013,8,UT,Total Electric Power Industry,Hydroelectric Conventional,43669
2013,8,UT,Total Electric Power Industry,Natural Gas,678904
2013,8,UT,Total Electric Power Industry,Other,12491
2013,8,UT,Total Electric Power Industry,Other Biomass,6109
2013,8,UT,Total Electric Power Industry,Other Gases,157
2013,8,UT,Total Electric Power Industry,Petroleum,2884
2013,8,UT,Total Electric Power Industry,Solar Thermal and Photovoltaic,186
2013,8,UT,Total Electric Power Industry,Wind,52812
2013,8,UT,"Electric Generators, Independent Power Producers",Total,195596
2013,8,UT,"Electric Generators, Independent Power Producers",Coal,38043
2013,8,UT,"Electric Generators, Independent Power Producers",Geothermal,4493
2013,8,UT,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,844
2013,8,UT,"Electric Generators, Independent Power Producers",Natural Gas,93535
2013,8,UT,"Electric Generators, Independent Power Producers",Other Biomass,5684
2013,8,UT,"Electric Generators, Independent Power Producers",Petroleum,0
2013,8,UT,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,186
2013,8,UT,"Electric Generators, Independent Power Producers",Wind,52812
2013,8,UT,"Electric Generators, Electric Utilities",Total,3533117
2013,8,UT,"Electric Generators, Electric Utilities",Coal,2928827
2013,8,UT,"Electric Generators, Electric Utilities",Geothermal,22398
2013,8,UT,"Electric Generators, Electric Utilities",Hydroelectric Conventional,42825
2013,8,UT,"Electric Generators, Electric Utilities",Natural Gas,536194
2013,8,UT,"Electric Generators, Electric Utilities",Petroleum,2872
2013,8,UT,"Combined Heat and Power, Industrial Power",Total,123445
2013,8,UT,"Combined Heat and Power, Industrial Power",Coal,70621
2013,8,UT,"Combined Heat and Power, Industrial Power",Natural Gas,40536
2013,8,UT,"Combined Heat and Power, Industrial Power",Other,12122
2013,8,UT,"Combined Heat and Power, Industrial Power",Other Gases,157
2013,8,UT,"Combined Heat and Power, Industrial Power",Petroleum,9
2013,8,UT,"Combined Heat and Power, Electric Power",Total,797
2013,8,UT,"Combined Heat and Power, Electric Power",Natural Gas,1
2013,8,UT,"Combined Heat and Power, Electric Power",Other,369
2013,8,UT,"Combined Heat and Power, Electric Power",Other Biomass,426
2013,8,UT,"Combined Heat and Power, Electric Power",Petroleum,2
2013,8,UT,"Combined Heat and Power, Commercial Power",Total,8638
2013,8,UT,"Combined Heat and Power, Commercial Power",Natural Gas,8638
2013,8,UT,"Combined Heat and Power, Commercial Power",Petroleum,0
2013,8,VA,Total Electric Power Industry,Total,7543614
2013,8,VA,Total Electric Power Industry,Coal,1985710
2013,8,VA,Total Electric Power Industry,Hydroelectric Conventional,98401
2013,8,VA,Total Electric Power Industry,Natural Gas,2531449
2013,8,VA,Total Electric Power Industry,Nuclear,2682312
2013,8,VA,Total Electric Power Industry,Other,41981
2013,8,VA,Total Electric Power Industry,Other Biomass,85522
2013,8,VA,Total Electric Power Industry,Petroleum,56493
2013,8,VA,Total Electric Power Industry,Pumped Storage,-120706
2013,8,VA,Total Electric Power Industry,Wood and Wood Derived Fuels,182452
2013,8,VA,"Electric Generators, Independent Power Producers",Total,929966
2013,8,VA,"Electric Generators, Independent Power Producers",Coal,36139
2013,8,VA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,6105
2013,8,VA,"Electric Generators, Independent Power Producers",Natural Gas,796503
2013,8,VA,"Electric Generators, Independent Power Producers",Other,23554
2013,8,VA,"Electric Generators, Independent Power Producers",Other Biomass,63721
2013,8,VA,"Electric Generators, Independent Power Producers",Petroleum,3946
2013,8,VA,"Electric Generators, Electric Utilities",Total,6282141
2013,8,VA,"Electric Generators, Electric Utilities",Coal,1892575
2013,8,VA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,91889
2013,8,VA,"Electric Generators, Electric Utilities",Natural Gas,1612029
2013,8,VA,"Electric Generators, Electric Utilities",Nuclear,2682312
2013,8,VA,"Electric Generators, Electric Utilities",Other,0
2013,8,VA,"Electric Generators, Electric Utilities",Other Biomass,398
2013,8,VA,"Electric Generators, Electric Utilities",Petroleum,51360
2013,8,VA,"Electric Generators, Electric Utilities",Pumped Storage,-120706
2013,8,VA,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,72284
2013,8,VA,"Combined Heat and Power, Industrial Power",Total,177478
2013,8,VA,"Combined Heat and Power, Industrial Power",Coal,40060
2013,8,VA,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,408
2013,8,VA,"Combined Heat and Power, Industrial Power",Natural Gas,24579
2013,8,VA,"Combined Heat and Power, Industrial Power",Other Biomass,1185
2013,8,VA,"Combined Heat and Power, Industrial Power",Petroleum,1079
2013,8,VA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,110168
2013,8,VA,"Combined Heat and Power, Electric Power",Total,114299
2013,8,VA,"Combined Heat and Power, Electric Power",Coal,16254
2013,8,VA,"Combined Heat and Power, Electric Power",Natural Gas,98043
2013,8,VA,"Combined Heat and Power, Electric Power",Other,0
2013,8,VA,"Combined Heat and Power, Electric Power",Petroleum,2
2013,8,VA,"Combined Heat and Power, Commercial Power",Total,39730
2013,8,VA,"Combined Heat and Power, Commercial Power",Coal,683
2013,8,VA,"Combined Heat and Power, Commercial Power",Natural Gas,295
2013,8,VA,"Combined Heat and Power, Commercial Power",Other,18428
2013,8,VA,"Combined Heat and Power, Commercial Power",Other Biomass,20218
2013,8,VA,"Combined Heat and Power, Commercial Power",Petroleum,107
2013,8,VA,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,0
2013,8,VT,Total Electric Power Industry,Total,577553
2013,8,VT,Total Electric Power Industry,Hydroelectric Conventional,70887
2013,8,VT,Total Electric Power Industry,Natural Gas,230
2013,8,VT,Total Electric Power Industry,Nuclear,441562
2013,8,VT,Total Electric Power Industry,Other Biomass,2181
2013,8,VT,Total Electric Power Industry,Petroleum,105
2013,8,VT,Total Electric Power Industry,Solar Thermal and Photovoltaic,1439
2013,8,VT,Total Electric Power Industry,Wind,15763
2013,8,VT,Total Electric Power Industry,Wood and Wood Derived Fuels,45386
2013,8,VT,"Electric Generators, Independent Power Producers",Total,512309
2013,8,VT,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,46301
2013,8,VT,"Electric Generators, Independent Power Producers",Nuclear,441562
2013,8,VT,"Electric Generators, Independent Power Producers",Other Biomass,2181
2013,8,VT,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,1439
2013,8,VT,"Electric Generators, Independent Power Producers",Wind,5812
2013,8,VT,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,15014
2013,8,VT,"Electric Generators, Electric Utilities",Total,63614
2013,8,VT,"Electric Generators, Electric Utilities",Hydroelectric Conventional,23212
2013,8,VT,"Electric Generators, Electric Utilities",Natural Gas,230
2013,8,VT,"Electric Generators, Electric Utilities",Petroleum,85
2013,8,VT,"Electric Generators, Electric Utilities",Wind,9951
2013,8,VT,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,30136
2013,8,VT,"Combined Heat and Power, Electric Power",Total,1373
2013,8,VT,"Combined Heat and Power, Electric Power",Hydroelectric Conventional,1373
2013,8,VT,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,0
2013,8,VT,"Combined Heat and Power, Commercial Power",Total,256
2013,8,VT,"Combined Heat and Power, Commercial Power",Petroleum,20
2013,8,VT,"Combined Heat and Power, Commercial Power",Wood and Wood Derived Fuels,236
2013,8,WA,Total Electric Power Industry,Total,10134374
2013,8,WA,Total Electric Power Industry,Coal,886351
2013,8,WA,Total Electric Power Industry,Hydroelectric Conventional,6069325
2013,8,WA,Total Electric Power Industry,Natural Gas,1680314
2013,8,WA,Total Electric Power Industry,Nuclear,821066
2013,8,WA,Total Electric Power Industry,Other,13461
2013,8,WA,Total Electric Power Industry,Other Biomass,25636
2013,8,WA,Total Electric Power Industry,Other Gases,36059
2013,8,WA,Total Electric Power Industry,Petroleum,1203
2013,8,WA,Total Electric Power Industry,Pumped Storage,664
2013,8,WA,Total Electric Power Industry,Solar Thermal and Photovoltaic,87
2013,8,WA,Total Electric Power Industry,Wind,456066
2013,8,WA,Total Electric Power Industry,Wood and Wood Derived Fuels,144142
2013,8,WA,"Electric Generators, Independent Power Producers",Total,1350141
2013,8,WA,"Electric Generators, Independent Power Producers",Coal,882869
2013,8,WA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,17286
2013,8,WA,"Electric Generators, Independent Power Producers",Natural Gas,171246
2013,8,WA,"Electric Generators, Independent Power Producers",Other,6147
2013,8,WA,"Electric Generators, Independent Power Producers",Other Biomass,8347
2013,8,WA,"Electric Generators, Independent Power Producers",Petroleum,84
2013,8,WA,"Electric Generators, Independent Power Producers",Wind,264163
2013,8,WA,"Electric Generators, Electric Utilities",Total,8564925
2013,8,WA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,6052039
2013,8,WA,"Electric Generators, Electric Utilities",Natural Gas,1450083
2013,8,WA,"Electric Generators, Electric Utilities",Nuclear,821066
2013,8,WA,"Electric Generators, Electric Utilities",Other,0
2013,8,WA,"Electric Generators, Electric Utilities",Other Biomass,15213
2013,8,WA,"Electric Generators, Electric Utilities",Petroleum,469
2013,8,WA,"Electric Generators, Electric Utilities",Pumped Storage,664
2013,8,WA,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,87
2013,8,WA,"Electric Generators, Electric Utilities",Wind,191903
2013,8,WA,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,33401
2013,8,WA,"Combined Heat and Power, Industrial Power",Total,127300
2013,8,WA,"Combined Heat and Power, Industrial Power",Coal,3482
2013,8,WA,"Combined Heat and Power, Industrial Power",Hydroelectric Conventional,0
2013,8,WA,"Combined Heat and Power, Industrial Power",Natural Gas,3657
2013,8,WA,"Combined Heat and Power, Industrial Power",Other,7314
2013,8,WA,"Combined Heat and Power, Industrial Power",Other Biomass,1485
2013,8,WA,"Combined Heat and Power, Industrial Power",Petroleum,620
2013,8,WA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,110741
2013,8,WA,"Combined Heat and Power, Electric Power",Total,88657
2013,8,WA,"Combined Heat and Power, Electric Power",Natural Gas,52598
2013,8,WA,"Combined Heat and Power, Electric Power",Other Gases,36059
2013,8,WA,"Combined Heat and Power, Electric Power",Petroleum,0
2013,8,WA,"Combined Heat and Power, Commercial Power",Total,3351
2013,8,WA,"Combined Heat and Power, Commercial Power",Natural Gas,2729
2013,8,WA,"Combined Heat and Power, Commercial Power",Other Biomass,592
2013,8,WA,"Combined Heat and Power, Commercial Power",Petroleum,30
2013,8,WI,Total Electric Power Industry,Total,6054977
2013,8,WI,Total Electric Power Industry,Coal,3772267
2013,8,WI,Total Electric Power Industry,Hydroelectric Conventional,223604
2013,8,WI,Total Electric Power Industry,Natural Gas,957883
2013,8,WI,Total Electric Power Industry,Nuclear,849959
2013,8,WI,Total Electric Power Industry,Other,6889
2013,8,WI,Total Electric Power Industry,Other Biomass,42925
2013,8,WI,Total Electric Power Industry,Petroleum,31945
2013,8,WI,Total Electric Power Industry,Wind,63828
2013,8,WI,Total Electric Power Industry,Wood and Wood Derived Fuels,105678
2013,8,WI,"Electric Generators, Independent Power Producers",Total,1270016
2013,8,WI,"Electric Generators, Independent Power Producers",Coal,0
2013,8,WI,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,10163
2013,8,WI,"Electric Generators, Independent Power Producers",Natural Gas,322455
2013,8,WI,"Electric Generators, Independent Power Producers",Nuclear,849959
2013,8,WI,"Electric Generators, Independent Power Producers",Other Biomass,35638
2013,8,WI,"Electric Generators, Independent Power Producers",Petroleum,17
2013,8,WI,"Electric Generators, Independent Power Producers",Wind,23524
2013,8,WI,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,28260
2013,8,WI,"Electric Generators, Electric Utilities",Total,4536195
2013,8,WI,"Electric Generators, Electric Utilities",Coal,3707330
